Index,Variable
427,getNucleusAxisMajor
445,getNucleusAxisMajor
466,getNucleusAxisMajor
479,getNucleusAxisMajor
483,getNucleusAxisMajor
492,getNucleusAxisMajor
506,getNucleusAxisMajor
520,getNucleusAxisMajor
534,getNucleusAxisMajor
573,getNucleusAxisMajor
583,getNucleusAxisMajor
607,getNucleusAxisMajor
614,getNucleusAxisMajor
634,getNucleusAxisMajor
638,getNucleusAxisMajor
684,getNucleusAxisMajor
708,getNucleusAxisMajor
710,getNucleusAxisMajor
720,getNucleusAxisMajor
726,getNucleusAxisMajor
733,getNucleusAxisMajor
738,getNucleusAxisMajor
752,getNucleusAxisMajor
788,getNucleusAxisMajor
807,getNucleusAxisMajor
813,getNucleusAxisMajor
825,getNucleusAxisMajor
860,getNucleusAxisMajor
861,getNucleusAxisMajor
873,getNucleusAxisMajor
875,getNucleusAxisMajor
921,getNucleusAxisMajor
924,getNucleusAxisMajor
925,getNucleusAxisMajor
952,getNucleusAxisMajor
956,getNucleusAxisMajor
1030,getNucleusAxisMajor
1031,getNucleusAxisMajor
1053,getNucleusAxisMajor
1068,getNucleusAxisMajor
1072,getNucleusAxisMajor
1083,getNucleusAxisMajor
1108,getNucleusAxisMajor
1114,getNucleusAxisMajor
1120,getNucleusAxisMajor
1121,getNucleusAxisMajor
1135,getNucleusAxisMajor
1142,getNucleusAxisMajor
1158,getNucleusAxisMajor
1163,getNucleusAxisMajor
1165,getNucleusAxisMajor
1183,getNucleusAxisMajor
1209,getNucleusAxisMajor
1219,getNucleusAxisMajor
1220,getNucleusAxisMajor
1221,getNucleusAxisMajor
1230,getNucleusAxisMajor
1237,getNucleusAxisMajor
1246,getNucleusAxisMajor
1264,getNucleusAxisMajor
1273,getNucleusAxisMajor
1314,getNucleusAxisMajor
1315,getNucleusAxisMajor
1328,getNucleusAxisMajor
1346,getNucleusAxisMajor
1394,getNucleusAxisMajor
1434,getNucleusAxisMajor
1442,getNucleusAxisMajor
1478,getNucleusAxisMajor
1498,getNucleusAxisMajor
1510,getNucleusAxisMajor
1535,getNucleusAxisMajor
1538,getNucleusAxisMajor
1577,getNucleusAxisMajor
1616,getNucleusAxisMajor
1627,getNucleusAxisMajor
1628,getNucleusAxisMajor
1634,getNucleusAxisMajor
1636,getNucleusAxisMajor
1646,getNucleusAxisMajor
1654,getNucleusAxisMajor
1694,getNucleusAxisMajor
1699,getNucleusAxisMajor
1718,getNucleusAxisMajor
1726,getNucleusAxisMajor
1736,getNucleusAxisMajor
1755,getNucleusAxisMajor
1776,getNucleusAxisMajor
1813,getNucleusAxisMajor
1826,getNucleusAxisMajor
1829,getNucleusAxisMajor
1852,getNucleusAxisMajor
1888,getNucleusAxisMajor
1890,getNucleusAxisMajor
1894,getNucleusAxisMajor
1896,getNucleusAxisMajor
1907,getNucleusAxisMajor
1919,getNucleusAxisMajor
1931,getNucleusAxisMajor
1946,getNucleusAxisMajor
2020,getNucleusAxisMajor
2023,getNucleusAxisMajor
2048,getNucleusAxisMajor
2054,getNucleusAxisMajor
2055,getNucleusAxisMajor
2062,getNucleusAxisMajor
2082,getNucleusAxisMajor
2106,getNucleusAxisMajor
2124,getNucleusAxisMajor
2152,getNucleusAxisMajor
2178,getNucleusAxisMajor
2183,getNucleusAxisMajor
2188,getNucleusAxisMajor
2195,getNucleusAxisMajor
2265,getNucleusAxisMajor
2297,getNucleusAxisMajor
2348,getNucleusAxisMajor
2368,getNucleusAxisMajor
2405,getNucleusAxisMajor
2413,getNucleusAxisMajor
17,getNucleusAxisMinor
22,getNucleusAxisMinor
31,getNucleusAxisMinor
61,getNucleusAxisMinor
69,getNucleusAxisMinor
80,getNucleusAxisMinor
94,getNucleusAxisMinor
129,getNucleusAxisMinor
135,getNucleusAxisMinor
184,getNucleusAxisMinor
193,getNucleusAxisMinor
306,getNucleusAxisMinor
331,getNucleusAxisMinor
411,getNucleusAxisMinor
418,getNucleusAxisMinor
420,getNucleusAxisMinor
525,getNucleusAxisMinor
573,getNucleusAxisMinor
582,getNucleusAxisMinor
607,getNucleusAxisMinor
634,getNucleusAxisMinor
636,getNucleusAxisMinor
638,getNucleusAxisMinor
696,getNucleusAxisMinor
726,getNucleusAxisMinor
766,getNucleusAxisMinor
788,getNucleusAxisMinor
861,getNucleusAxisMinor
873,getNucleusAxisMinor
921,getNucleusAxisMinor
922,getNucleusAxisMinor
924,getNucleusAxisMinor
925,getNucleusAxisMinor
926,getNucleusAxisMinor
952,getNucleusAxisMinor
956,getNucleusAxisMinor
960,getNucleusAxisMinor
1031,getNucleusAxisMinor
1072,getNucleusAxisMinor
1079,getNucleusAxisMinor
1098,getNucleusAxisMinor
1108,getNucleusAxisMinor
1128,getNucleusAxisMinor
1142,getNucleusAxisMinor
1158,getNucleusAxisMinor
1209,getNucleusAxisMinor
1230,getNucleusAxisMinor
1237,getNucleusAxisMinor
1273,getNucleusAxisMinor
1308,getNucleusAxisMinor
1317,getNucleusAxisMinor
1356,getNucleusAxisMinor
1392,getNucleusAxisMinor
1434,getNucleusAxisMinor
1442,getNucleusAxisMinor
1455,getNucleusAxisMinor
1471,getNucleusAxisMinor
1494,getNucleusAxisMinor
1498,getNucleusAxisMinor
1510,getNucleusAxisMinor
1569,getNucleusAxisMinor
1598,getNucleusAxisMinor
1602,getNucleusAxisMinor
1606,getNucleusAxisMinor
1616,getNucleusAxisMinor
1627,getNucleusAxisMinor
1628,getNucleusAxisMinor
1645,getNucleusAxisMinor
1654,getNucleusAxisMinor
1691,getNucleusAxisMinor
1694,getNucleusAxisMinor
1711,getNucleusAxisMinor
1718,getNucleusAxisMinor
1802,getNucleusAxisMinor
1813,getNucleusAxisMinor
1820,getNucleusAxisMinor
1829,getNucleusAxisMinor
1852,getNucleusAxisMinor
1888,getNucleusAxisMinor
1889,getNucleusAxisMinor
1890,getNucleusAxisMinor
1892,getNucleusAxisMinor
1919,getNucleusAxisMinor
1926,getNucleusAxisMinor
1931,getNucleusAxisMinor
1953,getNucleusAxisMinor
2020,getNucleusAxisMinor
2023,getNucleusAxisMinor
2027,getNucleusAxisMinor
2029,getNucleusAxisMinor
2044,getNucleusAxisMinor
2048,getNucleusAxisMinor
2093,getNucleusAxisMinor
2106,getNucleusAxisMinor
2174,getNucleusAxisMinor
2203,getNucleusAxisMinor
2233,getNucleusAxisMinor
2250,getNucleusAxisMinor
2263,getNucleusAxisMinor
2295,getNucleusAxisMinor
2298,getNucleusAxisMinor
2303,getNucleusAxisMinor
2348,getNucleusAxisMinor
2376,getNucleusAxisMinor
2388,getNucleusAxisMinor
2389,getNucleusAxisMinor
2405,getNucleusAxisMinor
2413,getNucleusAxisMinor
4,getNucleusDiam
14,getNucleusDiam
17,getNucleusDiam
22,getNucleusDiam
31,getNucleusDiam
41,getNucleusDiam
54,getNucleusDiam
55,getNucleusDiam
61,getNucleusDiam
69,getNucleusDiam
72,getNucleusDiam
94,getNucleusDiam
101,getNucleusDiam
119,getNucleusDiam
135,getNucleusDiam
184,getNucleusDiam
193,getNucleusDiam
293,getNucleusDiam
303,getNucleusDiam
306,getNucleusDiam
313,getNucleusDiam
321,getNucleusDiam
328,getNucleusDiam
331,getNucleusDiam
333,getNucleusDiam
340,getNucleusDiam
373,getNucleusDiam
411,getNucleusDiam
418,getNucleusDiam
420,getNucleusDiam
445,getNucleusDiam
451,getNucleusDiam
479,getNucleusDiam
492,getNucleusDiam
534,getNucleusDiam
573,getNucleusDiam
583,getNucleusDiam
596,getNucleusDiam
607,getNucleusDiam
614,getNucleusDiam
634,getNucleusDiam
636,getNucleusDiam
638,getNucleusDiam
684,getNucleusDiam
696,getNucleusDiam
720,getNucleusDiam
726,getNucleusDiam
752,getNucleusDiam
788,getNucleusDiam
825,getNucleusDiam
860,getNucleusDiam
861,getNucleusDiam
873,getNucleusDiam
875,getNucleusDiam
921,getNucleusDiam
922,getNucleusDiam
924,getNucleusDiam
925,getNucleusDiam
926,getNucleusDiam
952,getNucleusDiam
956,getNucleusDiam
960,getNucleusDiam
1030,getNucleusDiam
1031,getNucleusDiam
1068,getNucleusDiam
1072,getNucleusDiam
1079,getNucleusDiam
1098,getNucleusDiam
1108,getNucleusDiam
1120,getNucleusDiam
1128,getNucleusDiam
1142,getNucleusDiam
1144,getNucleusDiam
1156,getNucleusDiam
1158,getNucleusDiam
1165,getNucleusDiam
1209,getNucleusDiam
1219,getNucleusDiam
1220,getNucleusDiam
1221,getNucleusDiam
1230,getNucleusDiam
1237,getNucleusDiam
1261,getNucleusDiam
1273,getNucleusDiam
1275,getNucleusDiam
1308,getNucleusDiam
1314,getNucleusDiam
1317,getNucleusDiam
1328,getNucleusDiam
1356,getNucleusDiam
1402,getNucleusDiam
1434,getNucleusDiam
1442,getNucleusDiam
1471,getNucleusDiam
1494,getNucleusDiam
1498,getNucleusDiam
1510,getNucleusDiam
1535,getNucleusDiam
1538,getNucleusDiam
1569,getNucleusDiam
1587,getNucleusDiam
1598,getNucleusDiam
1602,getNucleusDiam
1606,getNucleusDiam
1616,getNucleusDiam
1627,getNucleusDiam
1628,getNucleusDiam
1636,getNucleusDiam
1645,getNucleusDiam
1654,getNucleusDiam
1691,getNucleusDiam
1694,getNucleusDiam
1711,getNucleusDiam
1718,getNucleusDiam
1755,getNucleusDiam
1802,getNucleusDiam
1807,getNucleusDiam
1813,getNucleusDiam
1820,getNucleusDiam
1826,getNucleusDiam
1828,getNucleusDiam
1829,getNucleusDiam
1837,getNucleusDiam
1852,getNucleusDiam
1888,getNucleusDiam
1889,getNucleusDiam
1890,getNucleusDiam
1892,getNucleusDiam
1907,getNucleusDiam
1919,getNucleusDiam
1926,getNucleusDiam
1931,getNucleusDiam
1944,getNucleusDiam
1953,getNucleusDiam
2020,getNucleusDiam
2023,getNucleusDiam
2027,getNucleusDiam
2029,getNucleusDiam
2044,getNucleusDiam
2048,getNucleusDiam
2062,getNucleusDiam
2082,getNucleusDiam
2093,getNucleusDiam
2106,getNucleusDiam
2124,getNucleusDiam
2148,getNucleusDiam
2174,getNucleusDiam
2178,getNucleusDiam
2183,getNucleusDiam
2188,getNucleusDiam
2195,getNucleusDiam
2233,getNucleusDiam
2250,getNucleusDiam
2263,getNucleusDiam
2265,getNucleusDiam
2272,getNucleusDiam
2295,getNucleusDiam
2298,getNucleusDiam
2348,getNucleusDiam
2368,getNucleusDiam
2376,getNucleusDiam
2395,getNucleusDiam
2405,getNucleusDiam
2413,getNucleusDiam
19,getNucleusEcc
33,getNucleusEcc
129,getNucleusEcc
181,getNucleusEcc
193,getNucleusEcc
219,getNucleusEcc
228,getNucleusEcc
290,getNucleusEcc
325,getNucleusEcc
328,getNucleusEcc
344,getNucleusEcc
395,getNucleusEcc
397,getNucleusEcc
454,getNucleusEcc
525,getNucleusEcc
543,getNucleusEcc
580,getNucleusEcc
682,getNucleusEcc
695,getNucleusEcc
733,getNucleusEcc
749,getNucleusEcc
766,getNucleusEcc
947,getNucleusEcc
951,getNucleusEcc
965,getNucleusEcc
1008,getNucleusEcc
1035,getNucleusEcc
1075,getNucleusEcc
1194,getNucleusEcc
1210,getNucleusEcc
1238,getNucleusEcc
1246,getNucleusEcc
1258,getNucleusEcc
1283,getNucleusEcc
1355,getNucleusEcc
1356,getNucleusEcc
1358,getNucleusEcc
1376,getNucleusEcc
1433,getNucleusEcc
1517,getNucleusEcc
1522,getNucleusEcc
1537,getNucleusEcc
1599,getNucleusEcc
1620,getNucleusEcc
1622,getNucleusEcc
1631,getNucleusEcc
1666,getNucleusEcc
1677,getNucleusEcc
1693,getNucleusEcc
1718,getNucleusEcc
1721,getNucleusEcc
1792,getNucleusEcc
1867,getNucleusEcc
1916,getNucleusEcc
1935,getNucleusEcc
1949,getNucleusEcc
1953,getNucleusEcc
1958,getNucleusEcc
1959,getNucleusEcc
1975,getNucleusEcc
1987,getNucleusEcc
2096,getNucleusEcc
2170,getNucleusEcc
2203,getNucleusEcc
2220,getNucleusEcc
2277,getNucleusEcc
2283,getNucleusEcc
2303,getNucleusEcc
2309,getNucleusEcc
2310,getNucleusEcc
2340,getNucleusEcc
2346,getNucleusEcc
2356,getNucleusEcc
1,getNucleusFeretDiam
2,getNucleusFeretDiam
4,getNucleusFeretDiam
13,getNucleusFeretDiam
14,getNucleusFeretDiam
17,getNucleusFeretDiam
21,getNucleusFeretDiam
22,getNucleusFeretDiam
39,getNucleusFeretDiam
41,getNucleusFeretDiam
54,getNucleusFeretDiam
61,getNucleusFeretDiam
69,getNucleusFeretDiam
72,getNucleusFeretDiam
86,getNucleusFeretDiam
100,getNucleusFeretDiam
101,getNucleusFeretDiam
110,getNucleusFeretDiam
131,getNucleusFeretDiam
135,getNucleusFeretDiam
144,getNucleusFeretDiam
152,getNucleusFeretDiam
179,getNucleusFeretDiam
188,getNucleusFeretDiam
197,getNucleusFeretDiam
263,getNucleusFeretDiam
293,getNucleusFeretDiam
306,getNucleusFeretDiam
313,getNucleusFeretDiam
321,getNucleusFeretDiam
328,getNucleusFeretDiam
340,getNucleusFeretDiam
373,getNucleusFeretDiam
381,getNucleusFeretDiam
410,getNucleusFeretDiam
413,getNucleusFeretDiam
420,getNucleusFeretDiam
427,getNucleusFeretDiam
445,getNucleusFeretDiam
466,getNucleusFeretDiam
479,getNucleusFeretDiam
483,getNucleusFeretDiam
492,getNucleusFeretDiam
506,getNucleusFeretDiam
520,getNucleusFeretDiam
534,getNucleusFeretDiam
573,getNucleusFeretDiam
578,getNucleusFeretDiam
583,getNucleusFeretDiam
607,getNucleusFeretDiam
614,getNucleusFeretDiam
615,getNucleusFeretDiam
634,getNucleusFeretDiam
638,getNucleusFeretDiam
684,getNucleusFeretDiam
708,getNucleusFeretDiam
710,getNucleusFeretDiam
720,getNucleusFeretDiam
726,getNucleusFeretDiam
733,getNucleusFeretDiam
738,getNucleusFeretDiam
752,getNucleusFeretDiam
788,getNucleusFeretDiam
798,getNucleusFeretDiam
807,getNucleusFeretDiam
813,getNucleusFeretDiam
825,getNucleusFeretDiam
860,getNucleusFeretDiam
861,getNucleusFeretDiam
873,getNucleusFeretDiam
875,getNucleusFeretDiam
921,getNucleusFeretDiam
922,getNucleusFeretDiam
924,getNucleusFeretDiam
925,getNucleusFeretDiam
952,getNucleusFeretDiam
956,getNucleusFeretDiam
1030,getNucleusFeretDiam
1031,getNucleusFeretDiam
1053,getNucleusFeretDiam
1056,getNucleusFeretDiam
1068,getNucleusFeretDiam
1072,getNucleusFeretDiam
1083,getNucleusFeretDiam
1108,getNucleusFeretDiam
1114,getNucleusFeretDiam
1120,getNucleusFeretDiam
1121,getNucleusFeretDiam
1135,getNucleusFeretDiam
1142,getNucleusFeretDiam
1144,getNucleusFeretDiam
1158,getNucleusFeretDiam
1163,getNucleusFeretDiam
1165,getNucleusFeretDiam
1183,getNucleusFeretDiam
1209,getNucleusFeretDiam
1219,getNucleusFeretDiam
1220,getNucleusFeretDiam
1221,getNucleusFeretDiam
1230,getNucleusFeretDiam
1237,getNucleusFeretDiam
1246,getNucleusFeretDiam
1264,getNucleusFeretDiam
1273,getNucleusFeretDiam
1308,getNucleusFeretDiam
1314,getNucleusFeretDiam
1315,getNucleusFeretDiam
1328,getNucleusFeretDiam
1346,getNucleusFeretDiam
1394,getNucleusFeretDiam
1434,getNucleusFeretDiam
1442,getNucleusFeretDiam
1498,getNucleusFeretDiam
1510,getNucleusFeretDiam
1535,getNucleusFeretDiam
1538,getNucleusFeretDiam
1577,getNucleusFeretDiam
1587,getNucleusFeretDiam
1602,getNucleusFeretDiam
1616,getNucleusFeretDiam
1627,getNucleusFeretDiam
1628,getNucleusFeretDiam
1634,getNucleusFeretDiam
1636,getNucleusFeretDiam
1646,getNucleusFeretDiam
1654,getNucleusFeretDiam
1694,getNucleusFeretDiam
1699,getNucleusFeretDiam
1703,getNucleusFeretDiam
1718,getNucleusFeretDiam
1726,getNucleusFeretDiam
1736,getNucleusFeretDiam
1755,getNucleusFeretDiam
1776,getNucleusFeretDiam
1807,getNucleusFeretDiam
1813,getNucleusFeretDiam
1820,getNucleusFeretDiam
1826,getNucleusFeretDiam
1829,getNucleusFeretDiam
1852,getNucleusFeretDiam
1888,getNucleusFeretDiam
1890,getNucleusFeretDiam
1892,getNucleusFeretDiam
1894,getNucleusFeretDiam
1896,getNucleusFeretDiam
1907,getNucleusFeretDiam
1919,getNucleusFeretDiam
1931,getNucleusFeretDiam
1944,getNucleusFeretDiam
1946,getNucleusFeretDiam
1978,getNucleusFeretDiam
2020,getNucleusFeretDiam
2023,getNucleusFeretDiam
2027,getNucleusFeretDiam
2029,getNucleusFeretDiam
2044,getNucleusFeretDiam
2048,getNucleusFeretDiam
2054,getNucleusFeretDiam
2055,getNucleusFeretDiam
2056,getNucleusFeretDiam
2062,getNucleusFeretDiam
2082,getNucleusFeretDiam
2106,getNucleusFeretDiam
2124,getNucleusFeretDiam
2152,getNucleusFeretDiam
2178,getNucleusFeretDiam
2183,getNucleusFeretDiam
2188,getNucleusFeretDiam
2195,getNucleusFeretDiam
2265,getNucleusFeretDiam
2297,getNucleusFeretDiam
2368,getNucleusFeretDiam
2393,getNucleusFeretDiam
2405,getNucleusFeretDiam
2413,getNucleusFeretDiam
31,getNucleusFraction
39,getNucleusFraction
42,getNucleusFraction
65,getNucleusFraction
79,getNucleusFraction
90,getNucleusFraction
94,getNucleusFraction
113,getNucleusFraction
137,getNucleusFraction
169,getNucleusFraction
187,getNucleusFraction
304,getNucleusFraction
306,getNucleusFraction
308,getNucleusFraction
328,getNucleusFraction
333,getNucleusFraction
373,getNucleusFraction
413,getNucleusFraction
414,getNucleusFraction
418,getNucleusFraction
420,getNucleusFraction
445,getNucleusFraction
450,getNucleusFraction
464,getNucleusFraction
517,getNucleusFraction
532,getNucleusFraction
562,getNucleusFraction
577,getNucleusFraction
614,getNucleusFraction
615,getNucleusFraction
621,getNucleusFraction
638,getNucleusFraction
708,getNucleusFraction
709,getNucleusFraction
720,getNucleusFraction
724,getNucleusFraction
726,getNucleusFraction
786,getNucleusFraction
788,getNucleusFraction
792,getNucleusFraction
859,getNucleusFraction
873,getNucleusFraction
875,getNucleusFraction
921,getNucleusFraction
922,getNucleusFraction
925,getNucleusFraction
936,getNucleusFraction
942,getNucleusFraction
943,getNucleusFraction
953,getNucleusFraction
956,getNucleusFraction
960,getNucleusFraction
1004,getNucleusFraction
1027,getNucleusFraction
1031,getNucleusFraction
1033,getNucleusFraction
1048,getNucleusFraction
1053,getNucleusFraction
1068,getNucleusFraction
1083,getNucleusFraction
1084,getNucleusFraction
1098,getNucleusFraction
1144,getNucleusFraction
1189,getNucleusFraction
1230,getNucleusFraction
1237,getNucleusFraction
1240,getNucleusFraction
1253,getNucleusFraction
1261,getNucleusFraction
1262,getNucleusFraction
1273,getNucleusFraction
1303,getNucleusFraction
1306,getNucleusFraction
1312,getNucleusFraction
1314,getNucleusFraction
1319,getNucleusFraction
1320,getNucleusFraction
1322,getNucleusFraction
1323,getNucleusFraction
1352,getNucleusFraction
1387,getNucleusFraction
1392,getNucleusFraction
1417,getNucleusFraction
1430,getNucleusFraction
1437,getNucleusFraction
1448,getNucleusFraction
1459,getNucleusFraction
1476,getNucleusFraction
1490,getNucleusFraction
1498,getNucleusFraction
1508,getNucleusFraction
1526,getNucleusFraction
1535,getNucleusFraction
1538,getNucleusFraction
1548,getNucleusFraction
1556,getNucleusFraction
1581,getNucleusFraction
1586,getNucleusFraction
1590,getNucleusFraction
1594,getNucleusFraction
1597,getNucleusFraction
1599,getNucleusFraction
1605,getNucleusFraction
1612,getNucleusFraction
1645,getNucleusFraction
1654,getNucleusFraction
1662,getNucleusFraction
1697,getNucleusFraction
1718,getNucleusFraction
1735,getNucleusFraction
1755,getNucleusFraction
1808,getNucleusFraction
1826,getNucleusFraction
1828,getNucleusFraction
1844,getNucleusFraction
1852,getNucleusFraction
1854,getNucleusFraction
1860,getNucleusFraction
1888,getNucleusFraction
1889,getNucleusFraction
1890,getNucleusFraction
1892,getNucleusFraction
1895,getNucleusFraction
1904,getNucleusFraction
1912,getNucleusFraction
1931,getNucleusFraction
1939,getNucleusFraction
1944,getNucleusFraction
1948,getNucleusFraction
1968,getNucleusFraction
2017,getNucleusFraction
2027,getNucleusFraction
2032,getNucleusFraction
2034,getNucleusFraction
2038,getNucleusFraction
2045,getNucleusFraction
2050,getNucleusFraction
2056,getNucleusFraction
2059,getNucleusFraction
2062,getNucleusFraction
2148,getNucleusFraction
2166,getNucleusFraction
2178,getNucleusFraction
2183,getNucleusFraction
2195,getNucleusFraction
2201,getNucleusFraction
2229,getNucleusFraction
2264,getNucleusFraction
2291,getNucleusFraction
2295,getNucleusFraction
2304,getNucleusFraction
2346,getNucleusFraction
2368,getNucleusFraction
2394,getNucleusFraction
2404,getNucleusFraction
2405,getNucleusFraction
2406,getNucleusFraction
2416,getNucleusFraction
3,getNucleusMaxR
10,getNucleusMaxR
14,getNucleusMaxR
36,getNucleusMaxR
38,getNucleusMaxR
77,getNucleusMaxR
82,getNucleusMaxR
94,getNucleusMaxR
95,getNucleusMaxR
101,getNucleusMaxR
102,getNucleusMaxR
129,getNucleusMaxR
131,getNucleusMaxR
148,getNucleusMaxR
193,getNucleusMaxR
194,getNucleusMaxR
201,getNucleusMaxR
203,getNucleusMaxR
204,getNucleusMaxR
207,getNucleusMaxR
209,getNucleusMaxR
228,getNucleusMaxR
231,getNucleusMaxR
253,getNucleusMaxR
267,getNucleusMaxR
271,getNucleusMaxR
280,getNucleusMaxR
298,getNucleusMaxR
318,getNucleusMaxR
320,getNucleusMaxR
321,getNucleusMaxR
343,getNucleusMaxR
345,getNucleusMaxR
356,getNucleusMaxR
358,getNucleusMaxR
365,getNucleusMaxR
366,getNucleusMaxR
367,getNucleusMaxR
373,getNucleusMaxR
377,getNucleusMaxR
389,getNucleusMaxR
393,getNucleusMaxR
395,getNucleusMaxR
401,getNucleusMaxR
414,getNucleusMaxR
417,getNucleusMaxR
420,getNucleusMaxR
427,getNucleusMaxR
436,getNucleusMaxR
437,getNucleusMaxR
449,getNucleusMaxR
450,getNucleusMaxR
454,getNucleusMaxR
460,getNucleusMaxR
462,getNucleusMaxR
465,getNucleusMaxR
470,getNucleusMaxR
477,getNucleusMaxR
479,getNucleusMaxR
482,getNucleusMaxR
485,getNucleusMaxR
486,getNucleusMaxR
487,getNucleusMaxR
497,getNucleusMaxR
498,getNucleusMaxR
505,getNucleusMaxR
507,getNucleusMaxR
513,getNucleusMaxR
514,getNucleusMaxR
517,getNucleusMaxR
521,getNucleusMaxR
522,getNucleusMaxR
538,getNucleusMaxR
551,getNucleusMaxR
555,getNucleusMaxR
574,getNucleusMaxR
583,getNucleusMaxR
587,getNucleusMaxR
588,getNucleusMaxR
591,getNucleusMaxR
594,getNucleusMaxR
599,getNucleusMaxR
604,getNucleusMaxR
613,getNucleusMaxR
615,getNucleusMaxR
622,getNucleusMaxR
640,getNucleusMaxR
646,getNucleusMaxR
649,getNucleusMaxR
651,getNucleusMaxR
655,getNucleusMaxR
656,getNucleusMaxR
671,getNucleusMaxR
677,getNucleusMaxR
682,getNucleusMaxR
683,getNucleusMaxR
684,getNucleusMaxR
687,getNucleusMaxR
691,getNucleusMaxR
695,getNucleusMaxR
696,getNucleusMaxR
699,getNucleusMaxR
700,getNucleusMaxR
705,getNucleusMaxR
706,getNucleusMaxR
714,getNucleusMaxR
724,getNucleusMaxR
732,getNucleusMaxR
735,getNucleusMaxR
738,getNucleusMaxR
742,getNucleusMaxR
745,getNucleusMaxR
746,getNucleusMaxR
751,getNucleusMaxR
755,getNucleusMaxR
756,getNucleusMaxR
760,getNucleusMaxR
761,getNucleusMaxR
766,getNucleusMaxR
772,getNucleusMaxR
773,getNucleusMaxR
780,getNucleusMaxR
841,getNucleusMaxR
873,getNucleusMaxR
957,getNucleusMaxR
959,getNucleusMaxR
966,getNucleusMaxR
969,getNucleusMaxR
971,getNucleusMaxR
974,getNucleusMaxR
979,getNucleusMaxR
981,getNucleusMaxR
984,getNucleusMaxR
985,getNucleusMaxR
993,getNucleusMaxR
995,getNucleusMaxR
996,getNucleusMaxR
997,getNucleusMaxR
998,getNucleusMaxR
999,getNucleusMaxR
1000,getNucleusMaxR
1003,getNucleusMaxR
1008,getNucleusMaxR
1010,getNucleusMaxR
1015,getNucleusMaxR
1018,getNucleusMaxR
1026,getNucleusMaxR
1027,getNucleusMaxR
1028,getNucleusMaxR
1032,getNucleusMaxR
1038,getNucleusMaxR
1046,getNucleusMaxR
1047,getNucleusMaxR
1048,getNucleusMaxR
1054,getNucleusMaxR
1057,getNucleusMaxR
1059,getNucleusMaxR
1073,getNucleusMaxR
1074,getNucleusMaxR
1076,getNucleusMaxR
1078,getNucleusMaxR
1079,getNucleusMaxR
1084,getNucleusMaxR
1099,getNucleusMaxR
1108,getNucleusMaxR
1112,getNucleusMaxR
1114,getNucleusMaxR
1117,getNucleusMaxR
1121,getNucleusMaxR
1125,getNucleusMaxR
1127,getNucleusMaxR
1132,getNucleusMaxR
1133,getNucleusMaxR
1137,getNucleusMaxR
1142,getNucleusMaxR
1144,getNucleusMaxR
1146,getNucleusMaxR
1147,getNucleusMaxR
1151,getNucleusMaxR
1154,getNucleusMaxR
1166,getNucleusMaxR
1173,getNucleusMaxR
1185,getNucleusMaxR
1214,getNucleusMaxR
1230,getNucleusMaxR
1235,getNucleusMaxR
1237,getNucleusMaxR
1242,getNucleusMaxR
1248,getNucleusMaxR
1254,getNucleusMaxR
1256,getNucleusMaxR
1257,getNucleusMaxR
1263,getNucleusMaxR
1265,getNucleusMaxR
1266,getNucleusMaxR
1269,getNucleusMaxR
1270,getNucleusMaxR
1271,getNucleusMaxR
1273,getNucleusMaxR
1274,getNucleusMaxR
1278,getNucleusMaxR
1279,getNucleusMaxR
1281,getNucleusMaxR
1286,getNucleusMaxR
1291,getNucleusMaxR
1293,getNucleusMaxR
1294,getNucleusMaxR
1298,getNucleusMaxR
1315,getNucleusMaxR
1326,getNucleusMaxR
1330,getNucleusMaxR
1332,getNucleusMaxR
1392,getNucleusMaxR
1404,getNucleusMaxR
1438,getNucleusMaxR
1454,getNucleusMaxR
1496,getNucleusMaxR
1531,getNucleusMaxR
1554,getNucleusMaxR
1556,getNucleusMaxR
1580,getNucleusMaxR
1585,getNucleusMaxR
1586,getNucleusMaxR
1590,getNucleusMaxR
1608,getNucleusMaxR
1610,getNucleusMaxR
1615,getNucleusMaxR
1619,getNucleusMaxR
1623,getNucleusMaxR
1665,getNucleusMaxR
1691,getNucleusMaxR
1693,getNucleusMaxR
1703,getNucleusMaxR
1713,getNucleusMaxR
1724,getNucleusMaxR
1727,getNucleusMaxR
1746,getNucleusMaxR
1751,getNucleusMaxR
1755,getNucleusMaxR
1817,getNucleusMaxR
1819,getNucleusMaxR
1820,getNucleusMaxR
1826,getNucleusMaxR
1852,getNucleusMaxR
1879,getNucleusMaxR
1882,getNucleusMaxR
1884,getNucleusMaxR
1888,getNucleusMaxR
1902,getNucleusMaxR
1925,getNucleusMaxR
1931,getNucleusMaxR
1933,getNucleusMaxR
1934,getNucleusMaxR
1974,getNucleusMaxR
1982,getNucleusMaxR
1990,getNucleusMaxR
2034,getNucleusMaxR
2044,getNucleusMaxR
2046,getNucleusMaxR
2052,getNucleusMaxR
2057,getNucleusMaxR
2142,getNucleusMaxR
2165,getNucleusMaxR
2183,getNucleusMaxR
2185,getNucleusMaxR
2195,getNucleusMaxR
2204,getNucleusMaxR
2267,getNucleusMaxR
2270,getNucleusMaxR
2308,getNucleusMaxR
2309,getNucleusMaxR
2315,getNucleusMaxR
2322,getNucleusMaxR
2330,getNucleusMaxR
2339,getNucleusMaxR
2352,getNucleusMaxR
2357,getNucleusMaxR
2362,getNucleusMaxR
2368,getNucleusMaxR
